VIC,954,Family First,C,1,21989,F,KAVANAGH,John,3,DLP,Democratic Labor Party (DLP) of Australia,14
VIC,954,Family First,C,1,21708,G,HOWE,Roger,1,DEM,Australian Democrats,46
VIC,954,Family First,C,1,21711,G,WESTGARTH,Rick,2,DEM,Australian Democrats,47
VIC,954,Family First,C,1,21443,H,KELLY,Peter Maxwell,1,ASP,Shooters and Fishers,17
VIC,954,Family First,C,1,21445,H,KRSTIC,Alex,2,ASP,Shooters and Fishers,18
VIC,954,Family First,C,1,20835,I,PATTEN,Fiona,1,ASXP,Australian Sex Party,52
VIC,954,Family First,C,1,20836,I,WILSON,Emma,2,ASXP,Australian Sex Party,53
VIC,954,Family First,C,1,20837,I,BLAKEY,Katie,3,ASXP,Australian Sex Party,54
VIC,954,Family First,C,1,21869,J,DAWSON,Chris,1,TCS,The Climate Sceptics,8
VIC,954,Family First,C,1,21872,J,HOLMES,Lee,2,TCS,The Climate Sceptics,9
VIC,954,Family First,C,1,21108,K,WINDISCH,Margarita,1,SAL,Socialist Alliance,43
VIC,954,Family First,C,1,21114,K,FIREBRACE,Sharon,2,SAL,Socialist Alliance,44
VIC,954,Family First,C,1,21116,K,GUY,Ron,3,SAL,Socialist Alliance,45
VIC,954,Family First,C,1,20771,L,MITCHELL,Doug,1,CEC,Citizens Electoral Council,48
VIC,954,Family First,C,1,20775,L,ISHERWOOD,Katherine,2,CEC,Citizens Electoral Council,49
VIC,954,Family First,C,1,21982,M,EVANS,Darren,1,BAP,Building Australia,34
VIC,954,Family First,C,1,21983,M,WHITE,Sam,2,BAP,Building Australia,35
VIC,954,Family First,C,1,21700,N,TOWNSEND,Rosalyn,1,ON,One Nation,21
VIC,954,Family First,C,1,21704,N,TOWNSEND,Phillip,2,ON,One Nation,22
VIC,954,Family First,C,1,21950,O,RONALDSON,Michael,1,LP,Liberal,23
VIC,954,Family First,C,1,21952,O,McKENZIE,Bridget,2,NP,The Nationals,24
VIC,954,Family First,C,1,21954,O,McGAURAN,Julian,3,LP,Liberal,25
VIC,954,Family First,C,1,21956,O,JENNISON,Susan,4,LP,Liberal,26
VIC,954,Family First,C,1,21894,P,JANSON,Vickie,1,CDP,Christian Democratic Party,6
VIC,954,Family First,C,1,21911,P,EDDY-VEITZ,BEN,2,CDP,Christian Democratic Party,7
VIC,954,Family First,C,1,21330,Q,CARR,Kim John,1,ALP,Australian Labor Party,27
VIC,954,Family First,C,1,21337,Q,CONROY,Stephen Michael,2,ALP,Australian Labor Party,28
VIC,954,Family First,C,1,21344,Q,THOW,Antony,3,ALP,Australian Labor Party,29
VIC,954,Family First,C,1,21347,Q,LEWIS,Marg,4,ALP,Australian Labor Party,30
VIC,954,Family First,C,1,21358,Q,FREEMAN,Shelly,5,ALP,Australian Labor Party,31
VIC,954,Family First,C,1,20874,R,PERKINS,John Leslie,1,SPA,Secular Party of Australia,50
VIC,954,Family First,C,1,20877,R,SCEATS,Rosemary Elizabeth,2,SPA,Secular Party of Australia,51
VIC,954,Family First,C,1,21941,S,MONTEAGLE,Christopher,1,CA,Carers Alliance,10
VIC,954,Family First,C,1,21942,S,PEACOCK,Wendy,2,CA,Carers Alliance,11
VIC,954,Family First,C,1,21251,T,CURRIE,Ross,1,LDP,Liberal Democrats (LDP),36
VIC,954,Family First,C,1,21310,T,KLASS,Graeme Michael,2,LDP,Liberal Democrats (LDP),37
VIC,954,Family First,C,1,21913,U,MAYNE,Stephen,1,,,15
VIC,954,Family First,C,1,21914,U,PICCININI,Paula,2,,,16
VIC,954,Family First,C,1,20887,UG,BEALE,Grant,1,IND,Independent,32
VIC,954,Family First,C,1,21428,UG,SHEA,Glenn,2,IND,Independent,33
VIC,986,Australian Greens,D,1,20946,A,O'CONNOR,Patrick,1,SEP,Socialist Equality Party,35
VIC,986,Australian Greens,D,1,20951,A,VONGVIXAY,Keo,2,SEP,Socialist Equality Party,36
VIC,986,Australian Greens,D,1,21509,B,TOSCANO,Joseph,1,,,12
VIC,986,Australian Greens,D,1,21512,B,WARFE,Jenny,2,,,13
VIC,986,Australian Greens,D,1,21514,B,SADAUSKAS,Andrew,3,,,14
VIC,986,Australian Greens,D,1,21716,C,FIELDING,Steven,1,FFP,Family First,50
VIC,986,Australian Greens,D,1,21728,C,PLUMRIDGE,Gary,2,FFP,Family First,51
VIC,986,Australian Greens,D,1,21732,C,BOWN SEELEY,Ann Edith,3,FFP,Family First,52
VIC,986,Australian Greens,D,1,21735,C,GOH,Yuli,4,FFP,Family First,53
VIC,986,Australian Greens,D,1,21737,C,KHOO,Joyce,5,FFP,Family First,54
VIC,986,Australian Greens,D,1,21875,D,DI NATALE,Richard,1,GRN,Australian Greens,1
VIC,986,Australian Greens,D,1,21877,D,RICE,Janet,2,GRN,Australian Greens,2
VIC,986,Australian Greens,D,1,21878,D,BUI,Nam,3,GRN,Australian Greens,3
VIC,986,Australian Greens,D,1,21883,D,HARGRAVE,Jen,4,GRN,Australian Greens,4
VIC,986,Australian Greens,D,1,21885,D,RIVENDELL,Julie,5,GRN,Australian Greens,5
VIC,986,Australian Greens,D,1,21887,D,SHNOOKAL,Liezl,6,GRN,Australian Greens,6
VIC,986,Australian Greens,D,1,21434,E,SARGENT,Glenn R,1,SOL,Senator On-Line,37
VIC,986,Australian Greens,D,1,21437,E,WARDLE,Emma Louise,2,SOL,Senator On-Line,38
VIC,986,Australian Greens,D,1,21985,F,MADIGAN,John,1,DLP,Democratic Labor Party (DLP) of Australia,43
VIC,986,Australian Greens,D,1,21987,F,GONSALVEZ,Geraldine,2,DLP,Democratic Labor Party (DLP) of Australia,42
VIC,986,Australian Greens,D,1,21989,F,KAVANAGH,John,3,DLP,Democratic Labor Party (DLP) of Australia,41
VIC,986,Australian Greens,D,1,21708,G,HOWE,Roger,1,DEM,Australian Democrats,7
VIC,986,Australian Greens,D,1,21711,G,WESTGARTH,Rick,2,DEM,Australian Democrats,8
VIC,986,Australian Greens,D,1,21443,H,KELLY,Peter Maxwell,1,ASP,Shooters and Fishers,46
VIC,986,Australian Greens,D,1,21445,H,KRSTIC,Alex,2,ASP,Shooters and Fishers,47
VIC,986,Australian Greens,D,1,20835,I,PATTEN,Fiona,1,ASXP,Australian Sex Party,9
VIC,986,Australian Greens,D,1,20836,I,WILSON,Emma,2,ASXP,Australian Sex Party,10
VIC,986,Australian Greens,D,1,20837,I,BLAKEY,Katie,3,ASXP,Australian Sex Party,11
VIC,986,Australian Greens,D,1,21869,J,DAWSON,Chris,1,TCS,The Climate Sceptics,57
VIC,986,Australian Greens,D,1,21872,J,HOLMES,Lee,2,TCS,The Climate Sceptics,58
VIC,986,Australian Greens,D,1,21108,K,WINDISCH,Margarita,1,SAL,Socialist Alliance,19
VIC,986,Australian Greens,D,1,21114,K,FIREBRACE,Sharon,2,SAL,Socialist Alliance,20
VIC,986,Australian Greens,D,1,21116,K,GUY,Ron,3,SAL,Socialist Alliance,21
VIC,986,Australian Greens,D,1,20771,L,MITCHELL,Doug,1,CEC,Citizens Electoral Council,59
VIC,986,Australian Greens,D,1,20775,L,ISHERWOOD,Katherine,2,CEC,Citizens Electoral Council,60
VIC,986,Australian Greens,D,1,21982,M,EVANS,Darren,1,BAP,Building Australia,39
VIC,986,Australian Greens,D,1,21983,M,WHITE,Sam,2,BAP,Building Australia,40
VIC,986,Australian Greens,D,1,21700,N,TOWNSEND,Rosalyn,1,ON,One Nation,55
VIC,986,Australian Greens,D,1,21704,N,TOWNSEND,Phillip,2,ON,One Nation,56
VIC,986,Australian Greens,D,1,21950,O,RONALDSON,Michael,1,LP,Liberal,29
VIC,986,Australian Greens,D,1,21952,O,McKENZIE,Bridget,2,NP,The Nationals,30
VIC,986,Australian Greens,D,1,21954,O,McGAURAN,Julian,3,LP,Liberal,31
VIC,986,Australian Greens,D,1,21956,O,JENNISON,Susan,4,LP,Liberal,32
VIC,986,Australian Greens,D,1,21894,P,JANSON,Vickie,1,CDP,Christian Democratic Party,48
VIC,986,Australian Greens,D,1,21911,P,EDDY-VEITZ,BEN,2,CDP,Christian Democratic Party,49
VIC,986,Australian Greens,D,1,21330,Q,CARR,Kim John,1,ALP,Australian Labor Party,22
VIC,986,Australian Greens,D,1,21337,Q,CONROY,Stephen Michael,2,ALP,Australian Labor Party,26
VIC,986,Australian Greens,D,1,21344,Q,THOW,Antony,3,ALP,Australian Labor Party,23
VIC,986,Australian Greens,D,1,21347,Q,LEWIS,Marg,4,ALP,Australian Labor Party,24
VIC,986,Australian Greens,D,1,21358,Q,FREEMAN,Shelly,5,ALP,Australian Labor Party,25
VIC,986,Australian Greens,D,1,20874,R,PERKINS,John Leslie,1,SPA,Secular Party of Australia,15
VIC,986,Australian Greens,D,1,20877,R,SCEATS,Rosemary Elizabeth,2,SPA,Secular Party of Australia,16
VIC,986,Australian Greens,D,1,21941,S,MONTEAGLE,Christopher,1,CA,Carers Alliance,27
VIC,986,Australian Greens,D,1,21942,S,PEACOCK,Wendy,2,CA,Carers Alliance,28
VIC,986,Australian Greens,D,1,21251,T,CURRIE,Ross,1,LDP,Liberal Democrats (LDP),44
VIC,986,Australian Greens,D,1,21310,T,KLASS,Graeme Michael,2,LDP,Liberal Democrats (LDP),45
VIC,986,Australian Greens,D,1,21913,U,MAYNE,Stephen,1,,,17
VIC,986,Australian Greens,D,1,21914,U,PICCININI,Paula,2,,,18
VIC,986,Australian Greens,D,1,20887,UG,BEALE,Grant,1,IND,Independent,33
VIC,986,Australian Greens,D,1,21428,UG,SHEA,Glenn,2,IND,Independent,34
VIC,929,Senator On-Line,E,1,20946,A,O'CONNOR,Patrick,1,SEP,Socialist Equality Party,30
VIC,929,Senator On-Line,E,1,20951,A,VONGVIXAY,Keo,2,SEP,Socialist Equality Party,31
VIC,929,Senator On-Line,E,1,21509,B,TOSCANO,Joseph,1,,,43
VIC,929,Senator On-Line,E,1,21512,B,WARFE,Jenny,2,,,44
VIC,929,Senator On-Line,E,1,21514,B,SADAUSKAS,Andrew,3,,,45
VIC,929,Senator On-Line,E,1,21716,C,FIELDING,Steven,1,FFP,Family First,15
VIC,929,Senator On-Line,E,1,21728,C,PLUMRIDGE,Gary,2,FFP,Family First,16
VIC,929,Senator On-Line,E,1,21732,C,BOWN SEELEY,Ann Edith,3,FFP,Family First,22
VIC,929,Senator On-Line,E,1,21735,C,GOH,Yuli,4,FFP,Family First,37
VIC,929,Senator On-Line,E,1,21737,C,KHOO,Joyce,5,FFP,Family First,38
VIC,929,Senator On-Line,E,1,21875,D,DI NATALE,Richard,1,GRN,Australian Greens,55
VIC,929,Senator On-Line,E,1,21877,D,RICE,Janet,2,GRN,Australian Greens,56
VIC,929,Senator On-Line,E,1,21878,D,BUI,Nam,3,GRN,Australian Greens,57
VIC,929,Senator On-Line,E,1,21883,D,HARGRAVE,Jen,4,GRN,Australian Greens,58
VIC,929,Senator On-Line,E,1,21885,D,RIVENDELL,Julie,5,GRN,Australian Greens,59
VIC,929,Senator On-Line,E,1,21887,D,SHNOOKAL,Liezl,6,GRN,Australian Greens,60
VIC,929,Senator On-Line,E,1,21434,E,SARGENT,Glenn R,1,SOL,Senator On-Line,1
VIC,929,Senator On-Line,E,1,21437,E,WARDLE,Emma Louise,2,SOL,Senator On-Line,2
VIC,929,Senator On-Line,E,1,21985,F,MADIGAN,John,1,DLP,Democratic Labor Party (DLP) of Australia,23
VIC,929,Senator On-Line,E,1,21987,F,GONSALVEZ,Geraldine,2,DLP,Democratic Labor Party (DLP) of Australia,24
VIC,929,Senator On-Line,E,1,21989,F,KAVANAGH,John,3,DLP,Democratic Labor Party (DLP) of Australia,25
VIC,929,Senator On-Line,E,1,21708,G,HOWE,Roger,1,DEM,Australian Democrats,3
VIC,929,Senator On-Line,E,1,21711,G,WESTGARTH,Rick,2,DEM,Australian Democrats,4
VIC,929,Senator On-Line,E,1,21443,H,KELLY,Peter Maxwell,1,ASP,Shooters and Fishers,39
VIC,929,Senator On-Line,E,1,21445,H,KRSTIC,Alex,2,ASP,Shooters and Fishers,40
VIC,929,Senator On-Line,E,1,20835,I,PATTEN,Fiona,1,ASXP,Australian Sex Party,17
VIC,929,Senator On-Line,E,1,20836,I,WILSON,Emma,2,ASXP,Australian Sex Party,18
VIC,929,Senator On-Line,E,1,20837,I,BLAKEY,Katie,3,ASXP,Australian Sex Party,19
VIC,929,Senator On-Line,E,1,21869,J,DAWSON,Chris,1,TCS,The Climate Sceptics,11
VIC,929,Senator On-Line,E,1,21872,J,HOLMES,Lee,2,TCS,The Climate Sceptics,12
VIC,929,Senator On-Line,E,1,21108,K,WINDISCH,Margarita,1,SAL,Socialist Alliance,34
VIC,929,Senator On-Line,E,1,21114,K,FIREBRACE,Sharon,2,SAL,Socialist Alliance,35
VIC,929,Senator On-Line,E,1,21116,K,GUY,Ron,3,SAL,Socialist Alliance,36
VIC,929,Senator On-Line,E,1,20771,L,MITCHELL,Doug,1,CEC,Citizens Electoral Council,13
VIC,929,Senator On-Line,E,1,20775,L,ISHERWOOD,Katherine,2,CEC,Citizens Electoral Council,14
VIC,929,Senator On-Line,E,1,21982,M,EVANS,Darren,1,BAP,Building Australia,9
VIC,929,Senator On-Line,E,1,21983,M,WHITE,Sam,2,BAP,Building Australia,10
VIC,929,Senator On-Line,E,1,21700,N,TOWNSEND,Rosalyn,1,ON,One Nation,32
VIC,929,Senator On-Line,E,1,21704,N,TOWNSEND,Phillip,2,ON,One Nation,33
VIC,929,Senator On-Line,E,1,21950,O,RONALDSON,Michael,1,LP,Liberal,51
VIC,929,Senator On-Line,E,1,21952,O,McKENZIE,Bridget,2,NP,The Nationals,52
VIC,929,Senator On-Line,E,1,21954,O,McGAURAN,Julian,3,LP,Liberal,53
VIC,929,Senator On-Line,E,1,21956,O,JENNISON,Susan,4,LP,Liberal,54
VIC,929,Senator On-Line,E,1,21894,P,JANSON,Vickie,1,CDP,Christian Democratic Party,26
VIC,929,Senator On-Line,E,1,21911,P,EDDY-VEITZ,BEN,2,CDP,Christian Democratic Party,27
VIC,929,Senator On-Line,E,1,21330,Q,CARR,Kim John,1,ALP,Australian Labor Party,46
VIC,929,Senator On-Line,E,1,21337,Q,CONROY,Stephen Michael,2,ALP,Australian Labor Party,47
VIC,929,Senator On-Line,E,1,21344,Q,THOW,Antony,3,ALP,Australian Labor Party,48
VIC,929,Senator On-Line,E,1,21347,Q,LEWIS,Marg,4,ALP,Australian Labor Party,49
VIC,929,Senator On-Line,E,1,21358,Q,FREEMAN,Shelly,5,ALP,Australian Labor Party,50
VIC,929,Senator On-Line,E,1,20874,R,PERKINS,John Leslie,1,SPA,Secular Party of Australia,28
VIC,929,Senator On-Line,E,1,20877,R,SCEATS,Rosemary Elizabeth,2,SPA,Secular Party of Australia,29
VIC,929,Senator On-Line,E,1,21941,S,MONTEAGLE,Christopher,1,CA,Carers Alliance,5
VIC,929,Senator On-Line,E,1,21942,S,PEACOCK,Wendy,2,CA,Carers Alliance,6
VIC,929,Senator On-Line,E,1,21251,T,CURRIE,Ross,1,LDP,Liberal Democrats (LDP),7
VIC,929,Senator On-Line,E,1,21310,T,KLASS,Graeme Michael,2,LDP,Liberal Democrats (LDP),8
VIC,929,Senator On-Line,E,1,21913,U,MAYNE,Stephen,1,,,20
VIC,929,Senator On-Line,E,1,21914,U,PICCININI,Paula,2,,,21
VIC,929,Senator On-Line,E,1,20887,UG,BEALE,Grant,1,IND,Independent,41
VIC,929,Senator On-Line,E,1,21428,UG,SHEA,Glenn,2,IND,Independent,42
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20946,A,O'CONNOR,Patrick,1,SEP,Socialist Equality Party,49
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20951,A,VONGVIXAY,Keo,2,SEP,Socialist Equality Party,50
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21509,B,TOSCANO,Joseph,1,,,46
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21512,B,WARFE,Jenny,2,,,47
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21514,B,SADAUSKAS,Andrew,3,,,48
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21716,C,FIELDING,Steven,1,FFP,Family First,12
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21728,C,PLUMRIDGE,Gary,2,FFP,Family First,19
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21732,C,BOWN SEELEY,Ann Edith,3,FFP,Family First,20
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21735,C,GOH,Yuli,4,FFP,Family First,21
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21737,C,KHOO,Joyce,5,FFP,Family First,22
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21875,D,DI NATALE,Richard,1,GRN,Australian Greens,38
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21877,D,RICE,Janet,2,GRN,Australian Greens,39
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21878,D,BUI,Nam,3,GRN,Australian Greens,40
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21883,D,HARGRAVE,Jen,4,GRN,Australian Greens,41
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21885,D,RIVENDELL,Julie,5,GRN,Australian Greens,42
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21887,D,SHNOOKAL,Liezl,6,GRN,Australian Greens,43
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21434,E,SARGENT,Glenn R,1,SOL,Senator On-Line,32
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21437,E,WARDLE,Emma Louise,2,SOL,Senator On-Line,33
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21985,F,MADIGAN,John,1,DLP,Democratic Labor Party (DLP) of Australia,1
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21987,F,GONSALVEZ,Geraldine,2,DLP,Democratic Labor Party (DLP) of Australia,2
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21989,F,KAVANAGH,John,3,DLP,Democratic Labor Party (DLP) of Australia,3
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21708,G,HOWE,Roger,1,DEM,Australian Democrats,29
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21711,G,WESTGARTH,Rick,2,DEM,Australian Democrats,30
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21443,H,KELLY,Peter Maxwell,1,ASP,Shooters and Fishers,6
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21445,H,KRSTIC,Alex,2,ASP,Shooters and Fishers,7
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20835,I,PATTEN,Fiona,1,ASXP,Australian Sex Party,56
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20836,I,WILSON,Emma,2,ASXP,Australian Sex Party,57
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20837,I,BLAKEY,Katie,3,ASXP,Australian Sex Party,58
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21869,J,DAWSON,Chris,1,TCS,The Climate Sceptics,11
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21872,J,HOLMES,Lee,2,TCS,The Climate Sceptics,18
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21108,K,WINDISCH,Margarita,1,SAL,Socialist Alliance,51
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21114,K,FIREBRACE,Sharon,2,SAL,Socialist Alliance,52
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21116,K,GUY,Ron,3,SAL,Socialist Alliance,53
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20771,L,MITCHELL,Doug,1,CEC,Citizens Electoral Council,44
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20775,L,ISHERWOOD,Katherine,2,CEC,Citizens Electoral Council,45
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21982,M,EVANS,Darren,1,BAP,Building Australia,10
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21983,M,WHITE,Sam,2,BAP,Building Australia,15
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21700,N,TOWNSEND,Rosalyn,1,ON,One Nation,9
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21704,N,TOWNSEND,Phillip,2,ON,One Nation,17
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21950,O,RONALDSON,Michael,1,LP,Liberal,26
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21952,O,McKENZIE,Bridget,2,NP,The Nationals,27
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21954,O,McGAURAN,Julian,3,LP,Liberal,13
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21956,O,JENNISON,Susan,4,LP,Liberal,28
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21894,P,JANSON,Vickie,1,CDP,Christian Democratic Party,4
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21911,P,EDDY-VEITZ,BEN,2,CDP,Christian Democratic Party,5
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21330,Q,CARR,Kim John,1,ALP,Australian Labor Party,34
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21337,Q,CONROY,Stephen Michael,2,ALP,Australian Labor Party,35
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21344,Q,THOW,Antony,3,ALP,Australian Labor Party,23
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21347,Q,LEWIS,Marg,4,ALP,Australian Labor Party,36
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21358,Q,FREEMAN,Shelly,5,ALP,Australian Labor Party,37
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20874,R,PERKINS,John Leslie,1,SPA,Secular Party of Australia,59
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20877,R,SCEATS,Rosemary Elizabeth,2,SPA,Secular Party of Australia,60
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21941,S,MONTEAGLE,Christopher,1,CA,Carers Alliance,8
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21942,S,PEACOCK,Wendy,2,CA,Carers Alliance,16
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21251,T,CURRIE,Ross,1,LDP,Liberal Democrats (LDP),54
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21310,T,KLASS,Graeme Michael,2,LDP,Liberal Democrats (LDP),55
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21913,U,MAYNE,Stephen,1,,,24
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21914,U,PICCININI,Paula,2,,,25
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,20887,UG,BEALE,Grant,1,IND,Independent,14
VIC,1005,Democratic Labor Party (DLP) of Australia,F,1,21428,UG,SHEA,Glenn,2,IND,Independent,31
VIC,951,Australian Democrats,G,1,20946,A,O'CONNOR,Patrick,1,SEP,Socialist Equality Party,53
VIC,951,Australian Democrats,G,1,20951,A,VONGVIXAY,Keo,2,SEP,Socialist Equality Party,54
VIC,951,Australian Democrats,G,1,21509,B,TOSCANO,Joseph,1,,,32
VIC,951,Australian Democrats,G,1,21512,B,WARFE,Jenny,2,,,33
VIC,951,Australian Democrats,G,1,21514,B,SADAUSKAS,Andrew,3,,,34
VIC,951,Australian Democrats,G,1,21716,C,FIELDING,Steven,1,FFP,Family First,38
VIC,951,Australian Democrats,G,1,21728,C,PLUMRIDGE,Gary,2,FFP,Family First,39
VIC,951,Australian Democrats,G,1,21732,C,BOWN SEELEY,Ann Edith,3,FFP,Family First,40
VIC,951,Australian Democrats,G,1,21735,C,GOH,Yuli,4,FFP,Family First,41
VIC,951,Australian Democrats,G,1,21737,C,KHOO,Joyce,5,FFP,Family First,42
VIC,951,Australian Democrats,G,1,21875,D,DI NATALE,Richard,1,GRN,Australian Greens,10
VIC,951,Australian Democrats,G,1,21877,D,RICE,Janet,2,GRN,Australian Greens,11
VIC,951,Australian Democrats,G,1,21878,D,BUI,Nam,3,GRN,Australian Greens,12
VIC,951,Australian Democrats,G,1,21883,D,HARGRAVE,Jen,4,GRN,Australian Greens,13
VIC,951,Australian Democrats,G,1,21885,D,RIVENDELL,Julie,5,GRN,Australian Greens,14
VIC,951,Australian Democrats,G,1,21887,D,SHNOOKAL,Liezl,6,GRN,Australian Greens,15
VIC,951,Australian Democrats,G,1,21434,E,SARGENT,Glenn R,1,SOL,Senator On-Line,21
VIC,951,Australian Democrats,G,1,21437,E,WARDLE,Emma Louise,2,SOL,Senator On-Line,22
VIC,951,Australian Democrats,G,1,21985,F,MADIGAN,John,1,DLP,Democratic Labor Party (DLP) of Australia,35
VIC,951,Australian Democrats,G,1,21987,F,GONSALVEZ,Geraldine,2,DLP,Democratic Labor Party (DLP) of Australia,36
VIC,951,Australian Democrats,G,1,21989,F,KAVANAGH,John,3,DLP,Democratic Labor Party (DLP) of Australia,37
VIC,951,Australian Democrats,G,1,21708,G,HOWE,Roger,1,DEM,Australian Democrats,1
VIC,951,Australian Democrats,G,1,21711,G,WESTGARTH,Rick,2,DEM,Australian Democrats,2
VIC,951,Australian Democrats,G,1,21443,H,KELLY,Peter Maxwell,1,ASP,Shooters and Fishers,47
VIC,951,Australian Democrats,G,1,21445,H,KRSTIC,Alex,2,ASP,Shooters and Fishers,48
VIC,951,Australian Democrats,G,1,20835,I,PATTEN,Fiona,1,ASXP,Australian Sex Party,7
VIC,951,Australian Democrats,G,1,20836,I,WILSON,Emma,2,ASXP,Australian Sex Party,8
VIC,951,Australian Democrats,G,1,20837,I,BLAKEY,Katie,3,ASXP,Australian Sex Party,9
VIC,951,Australian Democrats,G,1,21869,J,DAWSON,Chris,1,TCS,The Climate Sceptics,49
VIC,951,Australian Democrats,G,1,21872,J,HOLMES,Lee,2,TCS,The Climate Sceptics,50
VIC,951,Australian Democrats,G,1,21108,K,WINDISCH,Margarita,1,SAL,Socialist Alliance,25
VIC,951,Australian Democrats,G,1,21114,K,FIREBRACE,Sharon,2,SAL,Socialist Alliance,26
VIC,951,Australian Democrats,G,1,21116,K,GUY,Ron,3,SAL,Socialist Alliance,27
VIC,951,Australian Democrats,G,1,20771,L,MITCHELL,Doug,1,CEC,Citizens Electoral Council,57
VIC,951,Australian Democrats,G,1,20775,L,ISHERWOOD,Katherine,2,CEC,Citizens Electoral Council,58
VIC,951,Australian Democrats,G,1,21982,M,EVANS,Darren,1,BAP,Building Australia,43
VIC,951,Australian Democrats,G,1,21983,M,WHITE,Sam,2,BAP,Building Australia,44
VIC,951,Australian Democrats,G,1,21700,N,TOWNSEND,Rosalyn,1,ON,One Nation,59
VIC,951,Australian Democrats,G,1,21704,N,TOWNSEND,Phillip,2,ON,One Nation,60
VIC,951,Australian Democrats,G,1,21950,O,RONALDSON,Michael,1,LP,Liberal,28
VIC,951,Australian Democrats,G,1,21952,O,McKENZIE,Bridget,2,NP,The Nationals,29
VIC,951,Australian Democrats,G,1,21954,O,McGAURAN,Julian,3,LP,Liberal,30
VIC,951,Australian Democrats,G,1,21956,O,JENNISON,Susan,4,LP,Liberal,31
VIC,951,Australian Democrats,G,1,21894,P,JANSON,Vickie,1,CDP,Christian Democratic Party,55
VIC,951,Australian Democrats,G,1,21911,P,EDDY-VEITZ,BEN,2,CDP,Christian Democratic Party,56
VIC,951,Australian Democrats,G,1,21330,Q,CARR,Kim John,1,ALP,Australian Labor Party,16
VIC,951,Australian Democrats,G,1,21337,Q,CONROY,Stephen Michael,2,ALP,Australian Labor Party,17
VIC,951,Australian Democrats,G,1,21344,Q,THOW,Antony,3,ALP,Australian Labor Party,18
VIC,951,Australian Democrats,G,1,21347,Q,LEWIS,Marg,4,ALP,Australian Labor Party,19
